date_id,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns
2711,0,0,0,0,0,-1,0,0,0,1.98385495286105,0.166666666666667,0.863756613756614,0.939153439153439,0.0476190476190476,0.0218253968253968,0.134259259259259,-0.857415092865557,-0.604908496948579,0.24419450574497,1.07672032956585,1.05780943622631,2.06399524804743,0.985753869873345,0.0042989417989418,0.988425925925926,0.0277777777777778,,-0.463614222618894,0.00396825396825397,0.975859788359788,0.838168718527609,0.996693121693122,0.0198412698412698,2.03657927422442,0.626322751322751,0.945767195767196,0.882275132275132,2.04880020549317,,-0.857340395411915,0.382299119466983,2.6160826691246,,,0.156415343915344,0.000661375661375661,0.000661375661375661,0.998346560846561,,1.43790388155466,-0.323469501563066,,,0.632930887402142,0.619708994708995,0.838893887999191,0.555555555555556,1.79293633513993,1.58293640780785,1.10474532990131,0.48478835978836,-1.20415155909833,0.0674603174603175,0.686177248677249,-0.734607566676618,0.426688836714893,0.00410615834281975,2.01923879624684,0.0608465608465608,0.919671053932987,0.454365079365079,0.454365079365079,,-0.436083368746576,,0.454365079365079,1.9348436728573,0.0548941798941799,0.864417989417989,,0.454365079365079,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.173161899662546,0.267857142857143,0.0707671957671958,0.215608465608466,-0.742849867944275,0.000661375661375661,0.0743322610332408,0.000661375661375661,,-0.00709864234425983,0.000236904761904762,-0.00765039187916232
2712,0,0,0,0,0,-1,0,0,0,1.98037945423096,0.166335978835979,0.864087301587302,0.939484126984127,0.0472883597883598,0.021494708994709,0.133928571428571,-0.856307718973132,-0.603898492539734,0.245123458140967,0.0537915386876123,1.01715411406968,2.06414506632304,0.947134325801502,0.00396825396825397,0.988756613756614,0.0274470899470899,,-0.463262728872595,0.00363756613756614,0.976190476190476,0.784895166726729,0.996693121693122,0.0796957671957672,2.05567693065141,0.618386243386243,0.944444444444444,0.883267195767196,1.99640977654547,,-0.856204225393473,0.334340210974148,2.3870781879496,,,0.171957671957672,0.000661375661375661,0.00727513227513227,0.998677248677249,,-0.431706082046974,-0.773169149311984,,,0.632986036008719,0.62037037037037,0.804086071635163,0.428571428571429,1.77489700303212,1.55627929642013,3.78943670930668,0.342261904761905,-1.18835708008164,0.569113756613757,0.354166666666667,-0.448219953172112,0.786214877709126,-0.220778563091749,2.00418984443317,0.041005291005291,0.924558843977976,0.455026455026455,0.455026455026455,,-0.341628439706015,,0.455026455026455,1.8798032656587,0.0922619047619048,0.864748677248677,,0.455026455026455,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.00400920597573526,0.24537037037037,0.246693121693122,0.21494708994709,-0.742384856604581,0.000661375661375661,0.183665224590846,0.000661375661375661,,-0.0127812825690338,0.000237301587301587,-0.0133321590880632
2713,0,0,0,0,0,-1,0,0,0,1.97691906628638,0.166005291005291,0.864417989417989,0.939814814814815,0.046957671957672,0.0211640211640212,0.133597883597884,-0.855201581764719,-0.602888644100295,0.246053849480976,0.666244455529196,0.96821785395604,2.06168658552906,0.900520876084102,0.00363756613756614,0.989087301587302,0.0271164021164021,,-0.462911334347003,0.00330687830687831,0.969246031746032,0.731805058424694,1.0,0.449074074074074,2.05145225283809,0.586640211640212,0.949074074074074,0.904100529100529,2.07592756730955,,-0.855069154227156,0.235803609736731,2.26163084669825,,,0.175925925925926,0.000661375661375661,0.00694444444444444,0.999007936507937,,0.298780405495157,-0.974524667202769,,,0.633041188831384,0.621031746031746,0.763055220408196,0.440145502645503,1.74791668674923,1.51401997623938,4.33905417856168,0.401455026455026,-1.21142228369666,0.163690476190476,0.353835978835979,-0.353021953858054,0.261477543900103,-0.268308957797411,1.97805245638257,0.0350529100529101,0.921717319603933,0.455687830687831,0.455687830687831,,-0.436306640356353,,0.455687830687831,1.64484327660275,0.0671296296296296,0.977843915343915,,0.455687830687831,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.084483061559649,0.228835978835979,0.117724867724868,0.213624338624339,-0.742052390519332,0.000661375661375661,0.260162958331204,0.000661375661375661,,0.00526662094577968,0.000237301587301587,0.00471423649024226
2714,0,0,0,0,0,0,0,1,0,1.9734736849417,0.165674603174603,0.864748677248677,0.940145502645503,0.0466269841269841,0.0208333333333333,0.133267195767196,-0.854096678186427,-0.601878947589324,0.246985685835623,1.17570888815048,0.963020398372081,2.06101693991991,0.896297715977842,0.00330687830687831,0.989417989417989,0.0267857142857143,,-0.462560038898196,0.00297619047619048,0.976521164021164,0.660111740542686,0.999338624338624,0.101190476190476,2.11610519401622,0.560185185185185,0.953703703703704,0.906084656084656,2.11538897895197,,-0.853935177522505,0.261798257521632,2.25517170570121,,,0.203703703703704,0.000661375661375661,0.00661375661375661,0.999338624338624,,-0.436355140208514,-0.577747749402093,,,0.00445817421875265,0.621693121693122,0.758861774542799,0.507275132275132,1.74746502606085,1.50547928978784,4.12539569110033,0.321759259259259,-1.19454195425362,0.261904761904762,0.944444444444444,-0.11448195020317,0.466942662211841,0.436814496249667,1.97767317102025,0.0142195767195767,0.918916751935323,0.456349206349206,0.456349206349206,,-0.436247383482519,,0.456349206349206,1.06196760141399,0.136904761904762,0.978174603174603,,0.456349206349206,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.0483354847377707,0.341269841269841,0.288359788359788,0.268518518518519,-0.741679525734921,0.000661375661375661,0.225004955516511,0.000661375661375661,,0.0128789301974235,0.000238492063492063,0.0123257520910924
2715,0,0,0,0,1,0,0,1,0,1.97004320721739,0.165343915343915,0.865079365079365,0.94047619047619,0.0462962962962963,0.0205026455026455,0.132936507936508,-0.852993005209736,-0.600869398957298,0.247918973309182,0.592796620681486,1.08432811395043,2.05858356733178,1.01482677169079,0.00297619047619048,0.989748677248677,0.0264550264550265,,-1.25235020508199,0.00264550264550265,0.976851851851852,0.735740142686132,1.0,0.0846560846560847,2.20317360553244,0.557539682539683,0.959656084656085,0.918320105820106,2.20048830366154,,-0.852802290901668,0.254345008028419,2.27600863879157,,,0.254298941798942,0.000661375661375661,0.00628306878306878,0.999669312169312,,-0.865134327374456,0.276236437397869,,,0.0049139092240586,0.622354497354497,0.864947085221037,0.584325396825397,1.81441594231421,1.61012035849958,3.7309698884833,0.309854497354497,-1.23992197667475,0.0671296296296296,0.560846560846561,-0.294031319022865,0.363827773954246,1.50111157485275,2.04317442063284,0.0112433862433862,0.916143054314264,0.457010582010582,0.457010582010582,,-0.719958927088411,,0.457010582010582,0.610173994105976,0.136574074074074,0.978505291005291,,0.457010582010582,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.562046697877016,0.310846560846561,0.433201058201058,0.268518518518519,-0.741013635466039,0.000661375661375661,-0.137070119423523,0.000661375661375661,,-0.00948275857905134,0.000240079365079365,-0.0100375636695094
2716,0,0,0,0,1,0,0,1,0,1.96662753122591,0.165013227513228,0.865410052910053,0.940806878306878,0.0459656084656085,0.0201719576719577,0.13260582010582,-0.851890559831571,-0.59985999414597,0.248853718039822,0.683830799957293,0.996364258179911,2.0792269170673,0.930249175281029,0.00264550264550265,0.990079365079365,0.0261243386243386,,-1.2508603495147,0.00231481481481481,0.984457671957672,0.645563696398335,0.998677248677249,0.0793650793650794,2.15226447589849,0.574074074074074,0.96031746031746,0.918650793650794,2.14292113827048,,-0.851670489999314,0.152049585235425,2.0048069254643,,,0.25462962962963,0.000661375661375661,0.00595238095238095,1.0,,-1.04994053204895,-0.235784634182866,,,0.00537651629794721,0.623015873015873,0.777661186334785,0.638227513227513,1.77308509072356,1.55095640269591,2.20872493038158,0.0658068783068783,-1.18889831033836,0.364417989417989,0.891534391534392,0.410023395212464,0.0144044397918398,0.237046399227096,2.00423186498561,0.00992063492063492,0.921184721985853,0.457671957671958,0.457671957671958,,-0.0578402613821497,,0.457671957671958,0.115721793912899,0.136243386243386,0.978835978835979,,0.457671957671958,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.340075750250241,0.294973544973545,0.130291005291005,0.268518518518519,-0.740676602322835,0.000661375661375661,0.0433289375119555,0.000661375661375661,,0.00152341168796322,0.000239285714285714,0.00096955897845755
2717,1,1,0,0,1,0,0,0,1,1.96322655615783,0.16468253968254,0.865740740740741,0.941137566137566,0.0456349206349206,0.0198412698412698,0.132275132275132,-0.85078933907439,-0.598850729088246,0.249789926199852,0.676061486428309,0.992317159983854,2.42953558213581,0.927364858133264,0.00231481481481481,0.990410052910053,0.0257936507936508,,-1.24927493083696,0.00198412698412698,0.98478835978836,0.684726316693597,0.99239417989418,0.0790343915343915,2.10167956960469,0.541005291005291,0.955687830687831,0.901455026455027,2.13594265027819,,-0.850539770462548,0.272394850774407,2.09851140218517,,,0.259259259259259,0.000661375661375661,0.00562169312169312,0.993716931216931,,0.49964763331967,0.0927128638373381,,,0.005839276254457,0.623677248677249,0.591585900160231,0.556216931216931,1.77270297520996,1.51890296397613,1.07518317162,0.0476190476190476,-1.19305795029342,0.734126984126984,0.427910052910053,0.37330785369269,-0.0461605339534069,-0.232969739579562,2.00204168955756,0.0152116402116402,0.910781809969917,0.458333333333333,0.458333333333333,,-0.342259328952079,,0.458333333333333,-0.646746285150106,0.127645502645503,0.979166666666667,,0.458333333333333,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.206370667499011,0.283068783068783,0.386243386243386,0.266534391534392,-0.739996392496855,0.000661375661375661,0.151364429454357,0.000661375661375661,,-0.00934207805416953,0.000238492063492063,-0.00989589108113552
2718,0,0,0,0,1,0,0,0,1,1.95984018226818,0.164351851851852,0.866071428571429,0.941468253968254,0.0453042328042328,0.019510582010582,0.131944444444444,-0.84967616410929,-0.597831991329954,0.251051798752645,0.551684515498772,0.95115562148637,2.41854091574747,0.888417988826626,0.00198412698412698,0.990740740740741,0.025462962962963,,-1.24769256449505,0.00165343915343915,0.981150793650794,0.816497330926022,0.986772486772487,0.0132275132275132,2.18840842926274,0.555555555555556,0.956349206349206,0.901785714285714,2.22705104939799,,-0.849410127950831,0.17100081297159,2.33460803734081,,,0.301587301587302,0.000661375661375661,0.00529100529100529,0.994047619047619,,-0.153273981512916,-0.0474080463473757,,,0.00630218950317553,0.624338624338624,0.562463294194192,0.478835978835979,1.7453336315773,1.46350732405359,3.52005235548118,0.0912698412698413,-1.17912301210348,0.808862433862434,0.0873015873015873,0.0139831098031473,0.0366713643187757,-0.050359667663223,1.97298028717425,0.0224867724867725,0.895289985907537,0.458994708994709,0.458994708994709,,-0.343037642723801,,0.458994708994709,-0.516681627293724,0.128968253968254,0.99537037037037,,0.458994708994709,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.0644696345528025,0.279761904761905,0.0939153439153439,0.28505291005291,-0.520346035015068,0.000661375661375661,0.252663061807638,0.000661375661375661,,0.0083333333415796,0.000240079365079365,0.00777777428286758
2719,0,0,0,0,0,0,0,0,1,1.95646831086298,0.164021164021164,0.866402116402116,0.941798941798942,0.044973544973545,0.0191798941798942,0.131613756613757,-0.848564160580642,-0.596813347754155,0.25231676624604,1.50416057449783,0.978994991406699,2.41291937264419,0.916514986460879,0.00165343915343915,0.991071428571429,0.0251322751322751,,-1.2461132381692,0.00132275132275132,0.981481481481482,0.818729029427281,0.986772486772487,0.0128968253968254,2.16056120500516,0.548941798941799,0.952380952380952,0.897486772486772,2.21961376859223,,-0.848281558135892,0.263785433553215,2.32539887058975,,,0.301917989417989,0.000661375661375661,0.00496031746031746,0.994378306878307,,2.37179942204165,0.0305776136100044,,,0.0969665873788192,0.625,0.587950247500721,0.574074074074074,1.77096296962501,1.48844810148472,2.57324066957924,0.191798941798942,-1.19197816576592,0.562830687830688,0.0869708994708995,0.0133074705233748,0.129859637076326,-0.249714998341688,1.99902503631086,0.046957671957672,0.887660905500182,0.459656084656085,0.459656084656085,,-0.438177056927295,,0.459656084656085,-0.785134018240068,0.14484126984127,0.995701058201058,,0.459656084656085,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.248098467415941,0.285714285714286,0.331349206349206,0.384259259259259,-0.445799012246037,0.000661375661375661,0.200966302317563,0.000661375661375661,,0.00347977378942188,0.00023968253968254,0.00292425441324955
2720,0,0,0,0,0,0,1,0,0,1.95311084428609,0.163690476190476,0.866732804232804,0.94212962962963,0.0446428571428571,0.0188492063492063,0.131283068783069,-0.847453325064824,-0.59579479391213,0.253584847609429,0.81105326942152,0.983712418121246,2.40556242833035,0.922099567212055,0.00132275132275132,0.991402116402116,0.0248015873015873,,-1.10755039536874,0.000992063492063492,0.981812169312169,0.820970297248622,0.968253968253968,0.0502645502645503,2.17842318524335,0.507275132275132,0.957010582010582,0.907738095238095,2.2339409069577,,-0.84715405670165,0.302508319788767,2.21585026066033,,,0.315145502645503,0.000661375661375661,0.00462962962962963,0.994708994708995,,0.46186076559726,0.0392296348714758,,,0.0973846559613398,0.625661375661376,0.595164188946904,0.584656084656085,1.77571195088872,1.47771267993245,2.184805562445,0.563161375661376,-1.16255980797352,0.721230158730159,0.303571428571429,-0.632962384671938,0.119495132261694,-0.249179477497103,2.00372741458402,0.044973544973545,0.874914376489758,0.46031746031746,0.46031746031746,,-0.627952923474518,,0.46031746031746,-0.850883148485549,0.239417989417989,0.996031746031746,,0.46031746031746,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.387986970796483,0.26984126984127,0.0205026455026455,0.383597883597884,-0.495430992153591,0.000661375661375661,0.116260058430614,0.000661375661375661,,-0.021673168541842,0.000240079365079365,-0.0222290450608715
2721,0,0,0,0,0,0,0,0,0,1.94976768590616,0.163359788359788,0.867063492063492,0.942460317460317,0.0443121693121693,0.0185185185185185,0.130952380952381,-0.846343654159149,-0.594776325342401,0.254856061930517,1.56913887634531,0.873959509723781,2.4017870187138,0.816340605117524,0.000992063492063492,0.991732804232804,0.0244708994708995,,-1.10625380371947,0.000661375661375661,0.977513227513228,0.785776251502178,0.953703703703704,0.0115740740740741,2.17344965512076,0.498015873015873,0.953042328042328,0.898478835978836,2.19830810875662,,-0.846027619344126,0.317412261112751,2.04731343420112,,,0.31547619047619,0.000661375661375661,0.0042989417989418,0.995039682539683,,-0.821204670944866,-0.773889157085331,,,0.0978028781051479,0.626322751322751,0.505468466453342,0.753968253968254,1.70856641841316,1.38270040694033,2.36590114292932,0.418981481481481,-1.11814393569757,0.243055555555556,0.0869708994708995,-0.597037427663702,0.0267445010788569,-1.49392492379737,1.9305770718351,0.0482804232804233,0.872569846562862,0.460978835978836,0.460978835978836,,-0.72280214429317,,0.460978835978836,-0.31693699806403,0.39021164021164,0.996362433862434,,0.460978835978836,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.087893977665081,0.251322751322751,0.525132275132275,0.384259259259259,-0.523129947454205,0.000661375661375661,0.392084498327509,0.000661375661375661,,-0.00753212232829681,0.000240079365079365,-0.00808744329177073
2722,0,0,0,0,0,0,0,0,0,1.94643874010385,0.163029100529101,0.86739417989418,0.942791005291005,0.0439814814814815,0.0181878306878307,0.130621693121693,-0.845235144481902,-0.593757937570541,0.256130428457068,0.745555708542084,0.843873494224948,2.39626762835733,0.788054416006999,0.000661375661375661,0.992063492063492,0.0241402116402116,,-1.10481632096592,0.00760582010582011,0.96792328042328,0.713402276100413,0.959325396825397,0.0492724867724868,2.16847587265443,0.498677248677249,0.949074074074074,0.885582010582011,2.18887152097654,,-0.844902241771365,0.466562951212011,2.04844987190663,,,0.31547619047619,0.000661375661375661,0.00396825396825397,0.99537037037037,,-0.850687924596832,-1.15580245168068,,,0.0982212541299653,0.626984126984127,0.482808303355256,0.599867724867725,1.69462870974902,1.36516644882332,1.42951839989471,0.618716931216931,-1.10577258100368,0.62202380952381,0.279431216931217,-0.728514207045595,0.490138111659871,-0.431121082119429,1.91392789285577,0.0489417989417989,0.870257788188684,0.461640211640212,0.461640211640212,,-1.00658103035946,,0.461640211640212,0.322792020812827,0.444113756613757,0.996693121693122,,0.461640211640212,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.248548979592926,0.23478835978836,0.308201058201058,0.335978835978836,-0.384034672352364,0.000661375661375661,0.606928745323802,0.000661375661375661,,-0.0165178571765812,0.000240079365079365,-0.0170730987749757
2723,0,0,0,0,0,0,0,0,0,1.94312391225923,0.162698412698413,0.867724867724868,0.943121693121693,0.0436507936507936,0.0178571428571429,0.130291005291005,-0.844127792672359,-0.592739626108997,0.257407966598661,1.71260070716285,0.78228397660596,2.39431830243944,0.729077892594429,0.00727513227513227,0.99239417989418,0.0238095238095238,,-1.10338114458499,0.00727513227513227,0.968253968253968,0.715261327184621,0.936838624338624,0.0489417989417989,2.1408725330485,0.545634920634921,0.950396825396825,0.887566137566138,2.1600371732584,,-0.843777919703354,0.469701925400913,2.22643352137224,,,0.344246031746032,0.000661375661375661,0.00363756613756614,0.995701058201058,,-0.738913461460115,-2.20137108162778,,,0.0986397843560645,0.627645502645503,0.432213158462226,0.551256613756614,1.64412074179599,1.30492487618011,-0.260642988158132,0.371031746031746,-1.07147007534835,0.424933862433862,0.620701058201058,-1.0746707708035,0.170547281434367,-0.616919176493279,1.85976312729244,0.0482804232804233,0.870605992397687,0.462301587301587,0.462301587301587,,-1.2892477845884,,0.462301587301587,0.830291766038966,0.443783068783069,0.99702380952381,,0.462301587301587,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.359688125553837,0.222883597883598,0.087962962962963,0.30952380952381,-0.676568392558854,0.000661375661375661,0.744228126335751,0.000661375661375661,,-0.008397276370542,0.00023968253968254,-0.00895208146100004
2724,0,0,0,0,0,0,0,0,0,1.93982310873945,0.162367724867725,0.868055555555556,0.943452380952381,0.0433201058201058,0.017526455026455,0.129960317460317,-0.843021595390824,-0.591721386456902,0.258688695928488,3.49347241614577,0.691664401628038,2.38708111332915,0.641805568038848,0.00694444444444444,0.992724867724868,0.023478835978836,,-1.10194826557459,0.00694444444444444,0.973214285714286,0.698465528742789,0.957671957671958,0.0790343915343915,2.1360745943649,0.564153439153439,0.953042328042328,0.893187830687831,2.13354823761171,,-0.842654648871938,0.597282937032527,2.47322736932971,,,0.370701058201058,0.000661375661375661,0.00330687830687831,0.996031746031746,,-0.349434715403484,-1.90055724975077,,,0.0990584691042698,0.628306878306878,0.360042213835276,0.569775132275132,1.55724527422013,1.22950341456238,-0.0735266507213497,0.332010582010582,-1.03611207727287,0.210648148148148,0.545634920634921,-0.871357671921271,0.438003599913001,-1.30487939255072,1.76723003286487,0.0476190476190476,0.86840178422518,0.462962962962963,0.462962962962963,,-1.47676880269695,,0.462962962962963,1.27116652366984,0.514880952380952,0.997354497354497,,0.462962962962963,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.434023281164244,0.207010582010582,0.0747354497354497,0.312169312169312,-0.906677238864488,0.000661375661375661,1.02461433455248,0.000661375661375661,,-0.02494885792366,0.00023968253968254,-0.0255032661887212
2725,0,0,1,0,0,0,0,0,0,1.93653623688646,0.162037037037037,0.868386243386243,0.943783068783069,0.042989417989418,0.0171957671957672,0.12962962962963,-0.841916549318658,-0.590703214099888,0.259972636185157,3.73325043159405,0.552555445826742,2.38165311446342,0.50724771785011,0.00661375661375661,0.993055555555556,0.0231481481481481,,-0.518833357649419,0.00661375661375661,0.971230158730159,0.775171343483742,0.96957671957672,0.0486111111111111,2.040873757471,0.580026455026455,0.955026455026455,0.902777777777778,2.0144548733905,,-0.841532425020741,0.706476001026576,2.5763317809796,,,0.383597883597884,0.000661375661375661,0.00297619047619048,0.996362433862434,,-0.836683440731083,-2.96515672375464,,,0.0994773086959588,0.628968253968254,0.246638283140706,0.687830687830688,1.42506123433166,1.11140727827695,0.682395432366436,0.284722222222222,-0.969370293862663,0.595899470899471,0.264880952380952,-0.799437907598262,-0.530045039009477,-1.65530391795395,1.62462813422145,0.0476190476190476,0.868815348193956,0.463624338624339,0.463624338624339,,-1.28637983999828,,0.463624338624339,1.22422769643888,0.51521164021164,0.997685185185185,,0.463624338624339,0.000661375661375661,,0.000661375661375661,0.000661375661375661,1.24903514860808,0.191137566137566,0.236111111111111,0.185185185185185,-0.871612057054755,0.000661375661375661,1.67094839587845,0.000661375661375661,,0.0333333333411794,0.000238095238095238,0.0327810282507213
2726,0,0,0,0,0,0,0,0,0,1.9332632050051,0.161706349206349,0.868716931216931,0.944113756613757,0.0426587301587302,0.0168650793650794,0.129298941798942,-0.840812651158313,-0.589685104509896,0.261259807274532,1.53155619149761,0.723977694581958,2.37802485129046,0.675288185079288,0.00628306878306878,0.993386243386243,0.0228174603174603,,-0.518119445461881,0.00628306878306878,0.977843915343915,0.758421056298675,0.978505291005291,0.0413359788359788,2.0365615575268,0.627645502645503,0.966269841269841,0.927248677248677,2.04904875832946,,-0.840411243905083,0.742355236110692,2.98391148935126,,,0.383267195767196,0.000661375661375661,0.00264550264550265,0.996693121693122,,-0.896149291826948,-1.18965895559679,,,0.0998963034530646,0.62962962962963,0.390563344167129,0.655753968253968,1.58636359834547,1.26489509556997,1.05560999435375,0.419973544973545,-1.04628187182832,0.0671296296296296,0.608465608465608,-0.847300073615444,1.62026658886597,0.74559625307961,1.79718745420961,0.046957671957672,0.877011606302468,0.464285714285714,0.464285714285714,,-1.56798267998915,,0.464285714285714,0.0317696103760593,0.525462962962963,0.998015873015873,,0.464285714285714,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.310653326918822,0.21494708994709,0.352513227513228,0.197089947089947,-1.54019842981997,0.000661375661375661,1.19020106792089,0.000661375661375661,,0.00454338942083776,0.000238095238095238,0.00399037004466543
2727,0,0,0,1,0,0,0,0,0,1.93000392235123,0.161375661375661,0.869047619047619,0.944444444444444,0.0423280423280423,0.0165343915343915,0.128968253968254,-0.83970989763337,-0.588667053144988,0.262550229271599,0.457352369352714,0.695123594239432,2.37265386206739,0.648107102809997,0.00595238095238095,0.993716931216931,0.0224867724867725,,-0.517508212963135,0.00595238095238095,0.985780423280423,0.760516785177045,0.984457671957672,0.0443121693121693,2.12249522659464,0.599867724867725,0.962301587301587,0.923941798941799,2.15444430580157,,-0.839291101291905,0.690326836211816,2.65683037393531,,,0.382936507936508,0.000661375661375661,0.00231481481481481,0.99702380952381,,0.303910944911162,-0.61922875610477,,,0.100315453698077,0.630291005291005,0.392049543624342,0.841269841269841,1.60284232271614,1.27288589193194,-0.446586328326666,0.399140211640212,-1.04741861433495,0.0667989417989418,0.346560846560847,-1.0142596823731,0.919659385252093,0.0871338232806795,1.81151203628487,0.0443121693121693,0.885216694786512,0.46494708994709,0.46494708994709,,-1.56597556389519,,0.46494708994709,-0.274129124358259,0.499338624338624,0.998346560846561,,0.46494708994709,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.182083736348427,0.201719576719577,0.224206349206349,0.200396825396825,-0.848713748680146,0.000661375661375661,1.05548303114766,0.000661375661375661,,-0.0248756219492127,0.00023968253968254,-0.0254306651349088
2728,0,0,0,1,0,0,0,0,0,1.92675829912018,0.161044973544974,0.869378306878307,0.944775132275132,0.0419973544973545,0.0162037037037037,0.128637566137566,-0.838608285488574,-0.587649055449154,0.263843922422345,0.912890165371937,0.59627428876189,2.36554887430385,0.552636392421905,0.00562169312169312,0.994047619047619,0.0221560846560847,,-0.516897213098488,0.00562169312169312,0.986111111111111,0.762931946934593,0.996031746031746,0.0373677248677249,2.23033907553519,0.585978835978836,0.981481481481482,0.931547619047619,2.2762597319972,,-0.838338039198504,0.657082598627563,2.34854152693151,,,0.38260582010582,0.000661375661375661,0.00198412698412698,0.997354497354497,,-0.0531093099782251,-1.29429235636183,,,0.100734759754043,0.630952380952381,0.312472233910183,0.704034391534392,1.50237100938862,1.19009181984996,1.05850729667284,0.0658068783068783,-1.00349036117496,0.329034391534392,0.939153439153439,-0.870648227084108,0.364002495223936,-1.51271270813696,1.70347242324793,0.0291005291005291,0.893430746199326,0.465608465608466,0.465608465608466,,-1.37536073455286,,0.465608465608466,-0.572828240722358,0.497354497354497,0.986111111111111,,0.465608465608466,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.558217268537736,0.224206349206349,0.150132275132275,0.222883597883598,-0.835764687001237,0.000661375661375661,1.22659942267677,0.000661375661375661,,-0.0037105751121812,0.000241666666666667,-0.00426795956771861
2729,0,0,0,1,0,0,0,0,0,1.92352624643525,0.160714285714286,0.869708994708995,0.94510582010582,0.0416666666666667,0.0158730158730159,0.128306878306878,-0.837507811489876,-0.586631106852116,0.265140907145681,3.97403291915491,0.563064136770747,2.3673138272509,0.521179274809985,0.00529100529100529,0.994378306878307,0.0218253968253968,,-0.516286445175669,0.00529100529100529,0.988425925925926,0.671332314493138,0.999338624338624,0.0512566137566138,2.29248272903158,0.589285714285714,0.982804232804233,0.931878306878307,2.26646960841475,,-0.837385896369567,0.693098869064557,2.33082552466625,,,0.39781746031746,0.000661375661375661,0.00165343915343915,0.997685185185185,,-0.225733670982719,-1.3153667289109,,,0.10115422194457,0.631613756613757,0.283533280978884,0.711309523809524,1.46659574048641,1.15675225485033,1.98916936016734,0.165343915343915,-0.988185677808546,0.390873015873016,0.232473544973545,-0.846979490109044,1.62742886610761,-1.09783050588927,1.66592129714671,0.0317460317460317,0.906866521828838,0.466269841269841,0.466269841269841,,-1.27939245531721,,0.466269841269841,-1.84703111170868,0.326719576719577,0.986441798941799,,0.466269841269841,0.000661375661375661,,0.000661375661375661,0.000661375661375661,0.370277151737827,0.210978835978836,0.437830687830688,0.216269841269841,-1.02326074501706,0.000661375661375661,1.3693953208621,0.000661375661375661,,0.0355980140311195,0.000242857142857143,0.0354615008655748
2730,0,0,0,1,0,0,0,0,0,1.92030767633652,0.160383597883598,0.892526455026455,0.993716931216931,0.019510582010582,0.0221560846560847,0.12797619047619,-0.836408472424476,-0.58561320276913,0.266441204035374,0.873492600647678,0.742610689073619,2.36024915527054,0.697401605293121,0.00496031746031746,0.994708994708995,0.021494708994709,,-0.857861252152384,0.00496031746031746,0.990740740740741,0.711551558680755,1.0,0.0337301587301587,2.28692722072668,0.587962962962963,0.987433862433862,0.947420634920635,2.28242970117605,,-0.836434670065345,0.607092407663421,2.28111731075465,,,0.41468253968254,0.000661375661375661,0.00132275132275132,0.998015873015873,,-0.0304414066716906,0.99049735546566,,,0.101573840593829,0.632275132275132,0.436667303733009,0.674933862433862,1.64867931007815,1.30508926134672,0.868550146459952,0.00231481481481481,-1.06848448306241,0.192460317460317,0.545634920634921,-1.0382126744406,2.29127800660225,1.67137571570754,1.85744217528099,0.0340608465608466,0.917717692259503,0.466931216931217,0.466931216931217,,-1.46630613364566,,0.466931216931217,-1.81539781331189,0.328373015873016,0.986772486772487,,0.466931216931217,0.000661375661375661,,0.000661375661375661,0.000661375661375661,-0.608128423468933,0.191137566137566,0.257936507936508,0.217592592592593,-0.962194812629236,0.000661375661375661,0.771475679181602,0.000661375661375661,,0.00448732163971877,0.000242857142857143,0.00392961972386389
